Date,Open,High,Low,Close,Adj Close,Volume,date,price,dix,gex
12/20/2016,2266.5,2272.560059,2266.139893,2270.76001,2270.76001,3298780000,12/20/2016,2270.76,0.415901409,3173530534
12/21/2016,2270.540039,2271.22998,2265.149902,2265.179932,2265.179932,2852230000,12/21/2016,2265.18,0.436414751,3066078716
12/22/2016,2262.929932,2263.179932,2256.080078,2260.959961,2260.959961,2876320000,12/22/2016,2260.96,0.437704966,2583601284
12/23/2016,2260.25,2263.790039,2258.840088,2263.790039,2263.790039,2020550000,12/23/2016,2263.79,0.431496871,2500880952
12/27/2016,2266.22998,2273.820068,2266.149902,2268.879883,2268.879883,1987080000,12/27/2016,2268.88,0.443987141,2820190469
12/28/2016,2270.22998,2271.310059,2249.110107,2249.919922,2249.919922,2392360000,12/28/2016,2249.92,0.471166345,2132294476
12/29/2016,2249.5,2254.51001,2244.560059,2249.26001,2249.26001,2336370000,12/29/2016,2249.26,0.455021694,1856504137
12/30/2016,2251.610107,2253.580078,2233.620117,2238.830078,2238.830078,2670900000,12/30/2016,2238.83,0.462483771,1609280878
1/3/2017,2251.570068,2263.879883,2245.129883,2257.830078,2257.830078,3770530000,1/3/2017,2257.83,0.419044074,2289156551
1/4/2017,2261.600098,2272.820068,2261.600098,2270.75,2270.75,3764890000,1/4/2017,2270.75,0.447651229,2751534497
1/5/2017,2268.179932,2271.5,2260.449951,2269,2269,3761820000,1/5/2017,2269,0.456314381,3318908622
1/6/2017,2271.139893,2282.100098,2264.060059,2276.97998,2276.97998,3339890000,1/6/2017,2276.98,0.432638321,3211639551
1/9/2017,2273.590088,2275.48999,2268.899902,2268.899902,2268.899902,3217610000,1/9/2017,2268.9,0.44501412,3199197352
1/10/2017,2269.719971,2279.27002,2265.27002,2268.899902,2268.899902,3638790000,1/10/2017,2268.9,0.446320571,3280307540
1/11/2017,2268.600098,2275.320068,2260.830078,2275.320068,2275.320068,3620410000,1/11/2017,2275.32,0.454319234,3700475442
1/12/2017,2271.139893,2271.780029,2254.25,2270.439941,2270.439941,3462130000,1/12/2017,2270.44,0.438331391,3707984953
1/13/2017,2272.73999,2278.679932,2271.51001,2274.639893,2274.639893,3081270000,1/13/2017,2274.64,0.458904586,3511712221
1/17/2017,2269.139893,2272.080078,2262.810059,2267.889893,2267.889893,3584990000,1/17/2017,2267.89,0.454038612,3429336677
1/18/2017,2269.139893,2272.01001,2263.350098,2271.889893,2271.889893,3315250000,1/18/2017,2271.89,0.435874903,3768468754
1/19/2017,2271.899902,2274.330078,2258.409912,2263.689941,2263.689941,3165970000,1/19/2017,2263.69,0.441959069,3297701001
1/20/2017,2269.959961,2276.959961,2265.01001,2271.310059,2271.310059,3524970000,1/20/2017,2271.31,0.436632488,1578099266
1/23/2017,2267.780029,2271.780029,2257.02002,2265.199951,2265.199951,3152710000,1/23/2017,2265.2,0.431358973,1708750825
1/24/2017,2267.879883,2284.629883,2266.679932,2280.070068,2280.070068,3810960000,1/24/2017,2280.07,0.427471226,2289289789
1/25/2017,2288.879883,2299.550049,2288.879883,2298.370117,2298.370117,3846020000,1/25/2017,2298.37,0.428454691,3111756196
1/26/2017,2298.629883,2300.98999,2294.080078,2296.679932,2296.679932,3610360000,1/26/2017,2296.68,0.426885818,3143210035
1/27/2017,2299.02002,2299.02002,2291.620117,2294.689941,2294.689941,3135890000,1/27/2017,2294.69,0.44171405,2348826406
1/30/2017,2286.01001,2286.01001,2268.040039,2280.899902,2280.899902,3591270000,1/30/2017,2280.9,0.419890131,1930516928
1/31/2017,2274.02002,2279.090088,2267.209961,2278.870117,2278.870117,4087450000,1/31/2017,2278.87,0.428198711,1673467851
2/1/2017,2285.590088,2289.139893,2272.439941,2279.550049,2279.550049,3916610000,2/1/2017,2279.55,0.442320684,1969052937
2/2/2017,2276.689941,2283.969971,2271.649902,2280.850098,2280.850098,3807710000,2/2/2017,2280.85,0.422788563,2055582518
2/3/2017,2288.540039,2298.310059,2287.879883,2297.419922,2297.419922,3597970000,2/3/2017,2297.42,0.436298438,2402640120
2/6/2017,2294.280029,2296.179932,2288.570068,2292.560059,2292.560059,3109050000,2/6/2017,2292.56,0.441742456,2450586241
2/7/2017,2295.870117,2299.399902,2290.159912,2293.080078,2293.080078,3448690000,2/7/2017,2293.08,0.460393048,2786921793
2/8/2017,2289.550049,2295.909912,2285.379883,2294.669922,2294.669922,3609740000,2/8/2017,2294.67,0.438992756,3022530587
2/9/2017,2296.699951,2311.080078,2296.610107,2307.870117,2307.870117,3677940000,2/9/2017,2307.87,0.447449751,3690893759
2/10/2017,2312.27002,2319.22998,2311.100098,2316.100098,2316.100098,3475020000,2/10/2017,2316.1,0.435258083,3355841269
2/13/2017,2321.719971,2331.580078,2321.419922,2328.25,2328.25,3349730000,2/13/2017,2328.25,0.422552206,3976258049
2/14/2017,2326.120117,2337.580078,2322.169922,2337.580078,2337.580078,3520910000,2/14/2017,2337.58,0.423784902,4283994471
2/15/2017,2335.580078,2351.300049,2334.810059,2349.25,2349.25,3775590000,2/15/2017,2349.25,0.439635395,4821739777
2/16/2017,2349.639893,2351.310059,2338.870117,2347.219971,2347.219971,3672370000,2/16/2017,2347.22,0.440638017,5052474668
2/17/2017,2343.01001,2351.159912,2339.580078,2351.159912,2351.159912,3513060000,2/17/2017,2351.16,0.436034067,2957371271
2/21/2017,2354.909912,2366.709961,2354.909912,2365.379883,2365.379883,3579780000,2/21/2017,2365.38,0.422297486,3601146629
2/22/2017,2361.110107,2365.129883,2358.340088,2362.820068,2362.820068,3468670000,2/22/2017,2362.82,0.427524674,3786308766
2/23/2017,2367.5,2368.26001,2355.090088,2363.810059,2363.810059,4015260000,2/23/2017,2363.81,0.441064097,3613693302
2/24/2017,2355.72998,2367.340088,2352.870117,2367.340088,2367.340088,3831570000,2/24/2017,2367.34,0.426958122,3063691354
2/27/2017,2365.22998,2371.540039,2361.870117,2369.75,2369.75,3582610000,2/27/2017,2369.75,0.434017558,3308125236
2/28/2017,2366.080078,2367.790039,2358.959961,2363.639893,2363.639893,4210140000,2/28/2017,2363.64,0.43135493,3142043910
3/1/2017,2380.129883,2400.97998,2380.129883,2395.959961,2395.959961,4345180000,3/1/2017,2395.96,0.40271095,4687762677
3/2/2017,2394.75,2394.75,2380.169922,2381.919922,2381.919922,3821320000,3/2/2017,2381.92,0.458811711,3832673727
3/3/2017,2380.919922,2383.889893,2375.389893,2383.120117,2383.120117,3555260000,3/3/2017,2383.12,0.472739996,3380582002
3/6/2017,2375.22998,2378.800049,2367.97998,2375.310059,2375.310059,3232700000,3/6/2017,2375.31,0.443608724,3254215850
3/7/2017,2370.73999,2375.120117,2365.51001,2368.389893,2368.389893,3518390000,3/7/2017,2368.38,0.464110637,3255287384
3/8/2017,2369.810059,2373.090088,2361.01001,2362.97998,2362.97998,3812100000,3/8/2017,2362.98,0.447573817,3175375286
3/9/2017,2363.48999,2369.080078,2354.540039,2364.870117,2364.870117,3716340000,3/9/2017,2364.87,0.438602312,3506070222
3/10/2017,2372.52002,2376.860107,2363.040039,2372.600098,2372.600098,3432950000,3/10/2017,2372.6,0.43778325,3279581351
3/13/2017,2371.560059,2374.419922,2368.52002,2373.469971,2373.469971,3133900000,3/13/2017,2373.47,0.439502967,3429978628
3/14/2017,2368.550049,2368.550049,2358.179932,2365.449951,2365.449951,3172630000,3/14/2017,2365.45,0.446125997,3134659287
3/15/2017,2370.340088,2390.01001,2368.939941,2385.26001,2385.26001,3906840000,3/15/2017,2385.26,0.45151805,4230261605
3/16/2017,2387.709961,2388.100098,2377.179932,2381.379883,2381.379883,3365660000,3/16/2017,2381.38,0.448376468,4489649237
3/17/2017,2383.709961,2385.709961,2377.639893,2378.25,2378.25,5178040000,3/17/2017,2378.25,0.468815015,2358067595
3/20/2017,2378.23999,2379.550049,2369.659912,2373.469971,2373.469971,3054930000,3/20/2017,2373.47,0.436212842,2490429001
3/21/2017,2379.320068,2381.929932,2341.899902,2344.02002,2344.02002,4265590000,3/21/2017,2344.02,0.445827578,888775805
3/22/2017,2343,2351.810059,2336.449951,2348.449951,2348.449951,3572730000,3/22/2017,2348.45,0.413405892,1232622906
3/23/2017,2345.969971,2358.919922,2342.129883,2345.959961,2345.959961,3260600000,3/23/2017,2345.96,0.435438708,914841135.2
3/24/2017,2350.419922,2356.219971,2335.73999,2343.97998,2343.97998,2975130000,3/24/2017,2343.98,0.443039819,1284651965
3/27/2017,2329.110107,2344.899902,2322.25,2341.590088,2341.590088,3240230000,3/27/2017,2341.59,0.420953291,1342419748
3/28/2017,2339.790039,2363.780029,2337.629883,2358.570068,2358.570068,3367780000,3/28/2017,2358.57,0.419241324,2632905699
3/29/2017,2356.540039,2363.360107,2352.939941,2361.129883,2361.129883,3106940000,3/29/2017,2361.13,0.448391711,3181445589
3/30/2017,2361.310059,2370.419922,2358.580078,2368.060059,2368.060059,3158420000,3/30/2017,2368.06,0.447035932,3805342980
3/31/2017,2364.820068,2370.350098,2362.600098,2362.719971,2362.719971,3354110000,3/31/2017,2362.72,0.44170979,2477170052
4/3/2017,2362.340088,2365.870117,2344.72998,2358.840088,2358.840088,3416400000,4/3/2017,2358.84,0.468471902,2586013256
4/4/2017,2354.76001,2360.530029,2350.719971,2360.159912,2360.159912,3206240000,4/4/2017,2360.16,0.430860153,2859520875
4/5/2017,2366.590088,2378.360107,2350.52002,2352.949951,2352.949951,3770520000,4/5/2017,2352.95,0.447498081,2379113132
4/6/2017,2353.790039,2364.159912,2348.899902,2357.48999,2357.48999,3201920000,4/6/2017,2357.49,0.443262496,2075455692
4/7/2017,2356.590088,2363.76001,2350.73999,2355.540039,2355.540039,3053150000,4/7/2017,2355.54,0.43378735,2015509920
4/10/2017,2357.159912,2366.370117,2351.5,2357.159912,2357.159912,2785410000,4/10/2017,2357.16,0.44331705,2310829477
4/11/2017,2353.919922,2355.219971,2337.25,2353.780029,2353.780029,3117420000,4/11/2017,2353.78,0.456264872,1935589540
4/12/2017,2352.149902,2352.719971,2341.179932,2344.929932,2344.929932,3196950000,4/12/2017,2344.93,0.419695229,1410798373
4/13/2017,2341.97998,2348.26001,2328.949951,2328.949951,2328.949951,3143890000,4/13/2017,2328.95,0.433157833,897466670.8
4/17/2017,2332.620117,2349.139893,2332.51001,2349.01001,2349.01001,2824710000,4/17/2017,2349.01,0.437827158,2344564436
4/18/2017,2342.530029,2348.350098,2334.540039,2342.189941,2342.189941,3269840000,4/18/2017,2342.19,0.480253146,2146742289
4/19/2017,2346.790039,2352.629883,2335.050049,2338.169922,2338.169922,3519900000,4/19/2017,2338.17,0.462372295,1937690306
4/20/2017,2342.689941,2361.370117,2340.909912,2355.840088,2355.840088,3647420000,4/20/2017,2355.84,0.45363212,3256252297
4/21/2017,2354.73999,2356.179932,2344.51001,2348.689941,2348.689941,3503360000,4/21/2017,2348.69,0.464717939,1504569269
4/24/2017,2370.330078,2376.97998,2369.189941,2374.149902,2374.149902,3690650000,4/24/2017,2374.15,0.399983938,2542349546
4/25/2017,2381.51001,2392.47998,2381.149902,2388.610107,2388.610107,3995240000,4/25/2017,2388.61,0.432501904,3046181399
4/26/2017,2388.97998,2398.159912,2386.780029,2387.449951,2387.449951,4105920000,4/26/2017,2387.45,0.446437632,3004122874
4/27/2017,2389.699951,2392.100098,2382.679932,2388.77002,2388.77002,4098460000,4/27/2017,2388.77,0.448391925,3172588354
4/28/2017,2393.679932,2393.679932,2382.360107,2384.199951,2384.199951,3718270000,4/28/2017,2384.2,0.45972748,2661533678
5/1/2017,2388.5,2394.48999,2384.830078,2388.330078,2388.330078,3199240000,5/1/2017,2388.33,0.457717321,2936505640
5/2/2017,2391.050049,2392.929932,2385.820068,2391.169922,2391.169922,3813680000,5/2/2017,2391.17,0.450856824,3236252325
5/3/2017,2386.5,2389.820068,2379.75,2388.129883,2388.129883,3893990000,5/3/2017,2388.13,0.446220731,3329037095
5/4/2017,2389.790039,2391.429932,2380.350098,2389.52002,2389.52002,4362540000,5/4/2017,2389.52,0.455712338,3557770433
5/5/2017,2392.370117,2399.290039,2389.379883,2399.290039,2399.290039,3540140000,5/5/2017,2399.29,0.430111819,3228449803
5/8/2017,2399.939941,2401.360107,2393.919922,2399.379883,2399.379883,3429440000,5/8/2017,2399.38,0.43444199,3618016838
5/9/2017,2401.580078,2403.870117,2392.439941,2396.919922,2396.919922,3653590000,5/9/2017,2396.92,0.428232476,3808223236
5/10/2017,2396.790039,2399.73999,2392.790039,2399.629883,2399.629883,3643530000,5/10/2017,2399.63,0.430030356,3390014046
5/11/2017,2394.840088,2395.719971,2381.73999,2394.439941,2394.439941,3727420000,5/11/2017,2394.44,0.418803691,3172535332
5/12/2017,2392.439941,2392.439941,2387.189941,2390.899902,2390.899902,3305630000,5/12/2017,2390.9,0.448229203,3114109854
5/15/2017,2393.97998,2404.050049,2393.939941,2402.320068,2402.320068,3473600000,5/15/2017,2402.32,0.427285829,3630440536
5/16/2017,2404.550049,2405.77002,2396.050049,2400.669922,2400.669922,3420790000,5/16/2017,2400.67,0.438618889,3952074762
5/17/2017,2382.949951,2384.870117,2356.209961,2357.030029,2357.030029,4163000000,5/17/2017,2357.03,0.441798696,398856431.6
5/18/2017,2354.689941,2375.73999,2352.719971,2365.719971,2365.719971,4319420000,5/18/2017,2365.72,0.431309978,1331283511
5/19/2017,2371.370117,2389.060059,2370.429932,2381.72998,2381.72998,3825160000,5/19/2017,2381.73,0.421303519,1852734750
5/22/2017,2387.209961,2395.459961,2386.919922,2394.02002,2394.02002,3172830000,5/22/2017,2394.02,0.401591109,2519774842
5/23/2017,2397.040039,2400.850098,2393.879883,2398.419922,2398.419922,3213570000,5/23/2017,2398.42,0.406205353,2867337046
5/24/2017,2401.409912,2405.580078,2397.98999,2404.389893,2404.389893,3389900000,5/24/2017,2404.39,0.406951138,3657338703
5/25/2017,2409.540039,2418.709961,2408.01001,2415.070068,2415.070068,3535390000,5/25/2017,2415.07,0.401791387,4300610677
5/26/2017,2414.5,2416.679932,2412.199951,2415.820068,2415.820068,2805040000,5/26/2017,2415.82,0.395214203,3210988882
5/30/2017,2411.669922,2415.26001,2409.429932,2412.909912,2412.909912,3203160000,5/30/2017,2412.91,0.396819448,3190396961
5/31/2017,2415.629883,2415.98999,2403.590088,2411.800049,2411.800049,4516110000,5/31/2017,2411.8,0.415669343,2962182039
6/1/2017,2415.649902,2430.060059,2413.540039,2430.060059,2430.060059,3857140000,6/1/2017,2430.06,0.41176641,3945015540
6/2/2017,2431.280029,2440.22998,2427.709961,2439.070068,2439.070068,3461680000,6/2/2017,2439.07,0.39486666,3821719370
6/5/2017,2437.830078,2439.550049,2434.320068,2436.100098,2436.100098,2912600000,6/5/2017,2436.1,0.42711514,3844934697
6/6/2017,2431.919922,2436.209961,2428.120117,2429.330078,2429.330078,3357840000,6/6/2017,2429.33,0.421426721,3418486599
6/7/2017,2432.030029,2435.280029,2424.75,2433.139893,2433.139893,3572300000,6/7/2017,2433.14,0.41780087,3717447228
6/8/2017,2434.27002,2439.27002,2427.939941,2433.790039,2433.790039,3728860000,6/8/2017,2433.79,0.41576724,4125291761
6/9/2017,2436.389893,2446.199951,2415.699951,2431.77002,2431.77002,4027340000,6/9/2017,2431.77,0.430200758,2645365700
6/12/2017,2425.879883,2430.379883,2419.969971,2429.389893,2429.389893,4027750000,6/12/2017,2429.39,0.393552982,2268654011
6/13/2017,2434.149902,2441.48999,2431.280029,2440.350098,2440.350098,3275500000,6/13/2017,2440.35,0.44041644,3163658624
6/14/2017,2443.75,2443.75,2428.340088,2437.919922,2437.919922,3555590000,6/14/2017,2437.92,0.454407391,2956299217
6/15/2017,2424.139893,2433.949951,2418.530029,2432.459961,2432.459961,3353050000,6/15/2017,2432.46,0.430378851,2129686006
6/16/2017,2431.23999,2433.149902,2422.879883,2433.149902,2433.149902,5284720000,6/16/2017,2433.15,0.447624983,1657165659
6/19/2017,2442.550049,2453.820068,2441.790039,2453.459961,2453.459961,3264700000,6/19/2017,2453.46,0.417100841,2727580040
6/20/2017,2450.659912,2450.659912,2436.600098,2437.030029,2437.030029,3416510000,6/20/2017,2437.03,0.424535294,2153739575
6/21/2017,2439.310059,2442.22998,2430.73999,2435.610107,2435.610107,3594820000,6/21/2017,2435.61,0.420796956,2606582316
6/22/2017,2437.399902,2441.620117,2433.27002,2434.5,2434.5,3468210000,6/22/2017,2434.5,0.422974597,2439881363
6/23/2017,2434.649902,2441.399902,2431.110107,2438.300049,2438.300049,5278330000,6/23/2017,2438.3,0.427506742,2240870141
6/26/2017,2443.320068,2450.419922,2437.030029,2439.070068,2439.070068,3238970000,6/26/2017,2439.07,0.417956668,2101967153
6/27/2017,2436.340088,2440.149902,2419.379883,2419.379883,2419.379883,3563910000,6/27/2017,2419.38,0.416977416,904884267.1
6/28/2017,2428.699951,2442.969971,2428.02002,2440.689941,2440.689941,3500800000,6/28/2017,2440.69,0.406576196,2189595144
6/29/2017,2442.379883,2442.72998,2405.699951,2419.699951,2419.699951,3900280000,6/29/2017,2419.7,0.432566526,783130878.6
6/30/2017,2429.199951,2432.709961,2421.649902,2423.409912,2423.409912,3361590000,6/30/2017,2423.41,0.412161331,1311817692
7/3/2017,2431.389893,2439.169922,2428.689941,2429.01001,2429.01001,1962290000,7/3/2017,2429.01,0.415519636,1224692497
7/5/2017,2430.780029,2434.899902,2422.050049,2432.540039,2432.540039,3367220000,7/5/2017,2432.54,0.391467275,1634814000
7/6/2017,2423.439941,2424.280029,2407.699951,2409.75,2409.75,3364520000,7/6/2017,2409.75,0.412950349,741086536.5
7/7/2017,2413.52002,2426.919922,2413.52002,2425.179932,2425.179932,2901330000,7/7/2017,2425.18,0.41142997,1748675387
7/10/2017,2424.51001,2432,2422.27002,2427.429932,2427.429932,2999130000,7/10/2017,2427.43,0.440324654,2236989312
7/11/2017,2427.350098,2429.300049,2412.790039,2425.530029,2425.530029,3106750000,7/11/2017,2425.53,0.431296779,2406964140
7/12/2017,2435.75,2445.76001,2435.75,2443.25,2443.25,3171620000,7/12/2017,2443.25,0.412462264,3568376132
7/13/2017,2444.98999,2449.320068,2441.689941,2447.830078,2447.830078,3067670000,7/13/2017,2447.83,0.426097791,3700871270
7/14/2017,2449.159912,2463.540039,2446.689941,2459.27002,2459.27002,2736640000,7/14/2017,2459.27,0.413885968,3578023272
7/17/2017,2459.5,2462.820068,2457.159912,2459.139893,2459.139893,2793170000,7/17/2017,2459.14,0.42463602,3703191401
7/18/2017,2455.879883,2460.919922,2450.340088,2460.610107,2460.610107,2962130000,7/18/2017,2460.61,0.440038777,4072611129
7/19/2017,2463.850098,2473.830078,2463.850098,2473.830078,2473.830078,3059760000,7/19/2017,2473.83,0.434789254,4840080937
7/20/2017,2475.560059,2477.620117,2468.429932,2473.449951,2473.449951,3182780000,7/20/2017,2473.45,0.427214467,4896440336
7/21/2017,2467.399902,2472.540039,2465.060059,2472.540039,2472.540039,3059570000,7/21/2017,2472.54,0.412826811,2571479568
7/24/2017,2472.040039,2473.100098,2466.320068,2469.909912,2469.909912,3010240000,7/24/2017,2469.91,0.38487519,2659292906
7/25/2017,2477.879883,2481.23999,2474.909912,2477.129883,2477.129883,4108060000,7/25/2017,2477.13,0.402832322,2994489328
7/26/2017,2479.969971,2481.689941,2474.939941,2477.830078,2477.830078,3557020000,7/26/2017,2477.83,0.423717577,3258291858
7/27/2017,2482.76001,2484.040039,2459.929932,2475.419922,2475.419922,3995520000,7/27/2017,2475.42,0.434130384,2754693743
7/28/2017,2469.120117,2473.530029,2464.659912,2472.100098,2472.100098,3294770000,7/28/2017,2472.1,0.417921255,2485956113
7/31/2017,2475.939941,2477.959961,2468.530029,2470.300049,2470.300049,3469210000,7/31/2017,2470.3,0.391138812,2200485778
8/1/2017,2477.100098,2478.51001,2471.139893,2476.350098,2476.350098,3460860000,8/1/2017,2476.35,0.392661261,2618834737
8/2/2017,2480.379883,2480.379883,2466.47998,2477.570068,2477.570068,3478580000,8/2/2017,2477.57,0.39494799,2863270488
